doi,column,status,source_location,paper_note
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,MUA Z-score Thresh. (STD),checked_paper,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,SWR Z-score Thresh. (STD),checked_paper,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,Animal Speed (cm/s),checked_paper,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,MUA smooth (ms),checked_paper,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,SWR smooth (ms),checked_paper,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,Min. Cells (#),not_applicable,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,SWR electrodes (#),checked_paper,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,SWR Low Band (Hz),checked_paper,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,SWR High Band (Hz),checked_paper,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,Min. Duration (ms),not_applicable,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,Max Duration (ms),not_applicable,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,Combine Events Thresh. (ms),not_applicable,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,Decoding,checked_paper,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,Time bin (ms),checked_paper,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,Position bin (cm),checked_paper,"Wu 2014 Methods, PDF p. 2: spatial bins 1.8-1.9 cm and Gaussian SD 5 bins.",papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,Place field smooth (cm),derived,"Wu 2014 Methods, PDF p. 2: spatial bins 1.8-1.9 cm and Gaussian SD 5 bins.",papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,Trajectory,checked_paper,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,Decoding notes,not_applicable,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,Reconst. Error (cm),not_reported,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,% Decoded,not_reported,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,Spike sorting,checked_paper,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,Time bin step (ms),checked_paper,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,Shuffle Method,checked_paper,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,Shuffles (#),checked_paper,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,Sig. Thresh.,checked_paper,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,% Decoded denom.,not_reported,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1523/JNEUROSCI.3414-13.2014,Reconst. Error bin (ms),not_reported,Methods pp. 2-3,papers/43_Wu_2014.md
https://doi.org/10.1002/hipo.22049,First Author,checked_metadata,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Last Author,checked_metadata,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Year,checked_metadata,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,DOI,checked_metadata,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Journal,checked_metadata,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Species,checked_metadata,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Detection,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Detection Notes,reviewed_context,"Methods pp. 4-5 Cited Jackson 2006 (PMC6674885), LFP analysis Methods inspected directly.",papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,MUA Z-score Thresh. (STD),not_applicable,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,SWR Z-score Thresh. (STD),checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Animal Speed (cm/s),checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,MUA smooth (ms),not_applicable,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,SWR smooth (ms),not_applicable,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Min. Cells (#),checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,SWR electrodes (#),not_reported,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,SWR Low Band (Hz),checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,SWR High Band (Hz),checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Min. Duration (ms),not_applicable,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Max Duration (ms),not_applicable,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Combine Events Thresh. (ms),not_applicable,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Decoding,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Time bin (ms),checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Position bin (cm),checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Place field smooth (cm),not_reported,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Trajectory,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Decoding notes,reviewed_context,"Wikenheiser 2013 Methods, PDF p. 4.",papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Reconst. Error (cm),not_reported,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,% Decoded,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Spike sorting,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Time bin step (ms),inferred,"Methods pp. 4-5: decoding in 10 ms time windows; overlap not stated, nonoverlapping assumed",papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Shuffle Method,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Shuffles (#),not_applicable,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Sig. Thresh.,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,% Decoded denom.,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1002/hipo.22049,Reconst. Error bin (ms),not_reported,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
https://doi.org/10.1038/nature12112,First Author,checked_metadata,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Last Author,checked_metadata,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Year,checked_metadata,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,DOI,checked_metadata,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Journal,checked_metadata,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Species,checked_metadata,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Detection,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Detection Notes,reviewed_context,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,MUA Z-score Thresh. (STD),checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,SWR Z-score Thresh. (STD),not_applicable,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Animal Speed (cm/s),checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,MUA smooth (ms),checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,SWR smooth (ms),not_applicable,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Min. Cells (#),checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,SWR electrodes (#),not_applicable,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,SWR Low Band (Hz),not_applicable,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,SWR High Band (Hz),not_applicable,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Min. Duration (ms),checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Max Duration (ms),checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Combine Events Thresh. (ms),not_applicable,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Decoding,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Time bin (ms),checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Position bin (cm),checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Place field smooth (cm),checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Trajectory,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Decoding notes,reviewed_context,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Reconst. Error (cm),not_reported,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,% Decoded,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Spike sorting,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Time bin step (ms),checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Shuffle Method,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Shuffles (#),checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Sig. Thresh.,checked_paper,"Pfeiffer 2013 Methods, PDF p. 8: 5000 cell-ID and place-field-shift shuffles verify the selected trajectory events.",papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,% Decoded denom.,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1038/nature12112,Reconst. Error bin (ms),not_reported,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
https://doi.org/10.1016/j.neuron.2012.06.014,First Author,checked_metadata,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Last Author,checked_metadata,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Year,checked_metadata,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,DOI,checked_metadata,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Journal,checked_metadata,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Species,checked_metadata,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Detection,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Detection Notes,reviewed_context,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,MUA Z-score Thresh. (STD),not_applicable,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,SWR Z-score Thresh. (STD),checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Animal Speed (cm/s),checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,MUA smooth (ms),not_applicable,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,SWR smooth (ms),checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Min. Cells (#),checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,SWR electrodes (#),checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,SWR Low Band (Hz),checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,SWR High Band (Hz),checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Min. Duration (ms),checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Max Duration (ms),not_applicable,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Combine Events Thresh. (ms),not_applicable,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Decoding,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Time bin (ms),checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Position bin (cm),checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Place field smooth (cm),checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Trajectory,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Decoding notes,not_applicable,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Reconst. Error (cm),not_reported,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,% Decoded,not_reported,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Spike sorting,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Time bin step (ms),checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Shuffle Method,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Shuffles (#),checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Sig. Thresh.,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,% Decoded denom.,not_reported,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1016/j.neuron.2012.06.014,Reconst. Error bin (ms),not_reported,Methods pp. 11-12,papers/46_Carr_2012.md
https://doi.org/10.1038/nn.3203,First Author,checked_metadata,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Last Author,checked_metadata,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Year,checked_metadata,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,DOI,checked_metadata,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Journal,checked_metadata,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Species,checked_metadata,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Detection,checked_paper,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Detection Notes,reviewed_context,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,MUA Z-score Thresh. (STD),checked_paper,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,SWR Z-score Thresh. (STD),not_applicable,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Animal Speed (cm/s),not_applicable,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,MUA smooth (ms),checked_paper,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,SWR smooth (ms),not_applicable,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Min. Cells (#),not_applicable,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,SWR electrodes (#),not_applicable,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,SWR Low Band (Hz),not_applicable,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,SWR High Band (Hz),not_applicable,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Min. Duration (ms),checked_paper,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Max Duration (ms),not_applicable,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Combine Events Thresh. (ms),checked_paper,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Decoding,checked_paper,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Time bin (ms),checked_paper,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Position bin (cm),not_reported,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Place field smooth (cm),not_reported,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Trajectory,checked_paper,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Decoding notes,not_applicable,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Reconst. Error (cm),not_reported,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,% Decoded,not_reported,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Spike sorting,checked_paper,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Time bin step (ms),not_reported,"Bendor 2012 Methods, PDF p. 7: 10 ms replay bins without explicit step.",papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Shuffle Method,checked_paper,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Shuffles (#),not_applicable,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Sig. Thresh.,not_applicable,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,% Decoded denom.,not_reported,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1038/nn.3203,Reconst. Error bin (ms),not_reported,Methods p. 7,papers/47_Bendor_2012.md
https://doi.org/10.1016/j.neuron.2010.01.034,First Author,checked_metadata,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Last Author,checked_metadata,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Year,checked_metadata,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,DOI,checked_metadata,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Journal,checked_metadata,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Species,checked_metadata,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Detection,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Detection Notes,reviewed_context,"Supplementary Experimental Procedures, combined PDF pp. 21-23 Cited Jackson 2006 (PMC6674885) primary LFP Methods inspected; whether Gupta retained log transformation remains unestablished.",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,MUA Z-score Thresh. (STD),not_applicable,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,SWR Z-score Thresh. (STD),checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Animal Speed (cm/s),not_reported,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,MUA smooth (ms),not_applicable,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,SWR smooth (ms),not_applicable,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Min. Cells (#),checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,SWR electrodes (#),checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,SWR Low Band (Hz),checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,SWR High Band (Hz),checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Min. Duration (ms),checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Max Duration (ms),checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Combine Events Thresh. (ms),not_applicable,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Decoding,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Time bin (ms),checked_paper,"Gupta 2010 supplementary Experimental Procedures, combined PDF pp. 21-23.",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Position bin (cm),checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Place field smooth (cm),not_reported,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Trajectory,not_applicable,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Decoding notes,reviewed_context,"Main Experimental Procedures, printed p. 703 (PDF p. 9): Bayesian control uses a 20 ms sliding window; step not stated. Supplementary Experimental Procedures, combined PDF pp. 21-23: primary sequence windows 40-600 ms, scanned in 10 ms steps.",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Reconst. Error (cm),not_reported,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,% Decoded,derived,"Supplementary Experimental Procedures, combined PDF pp. 21-23: 1719 of 17593 initial events significant; 1719/17593 = 9.77%",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Spike sorting,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Time bin step (ms),checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Shuffle Method,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Shuffles (#),checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Sig. Thresh.,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,% Decoded denom.,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
https://doi.org/10.1016/j.neuron.2010.01.034,Reconst. Error bin (ms),not_reported,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
