row,doi,column,value,status,source_location,paper_note
44,https://doi.org/10.1002/hipo.22049,MUA Z-score Thresh. (STD),#N/A,not_applicable,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,SWR Z-score Thresh. (STD),1,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,Animal Speed (cm/s),2,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,MUA smooth (ms),#N/A,not_applicable,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,SWR smooth (ms),#N/A,not_applicable,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,Min. Cells (#),3,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,SWR electrodes (#),Not reported,not_reported,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,SWR Low Band (Hz),140,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,SWR High Band (Hz),220,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,Min. Duration (ms),#N/A,not_applicable,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,Max Duration (ms),#N/A,not_applicable,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,Combine Events Thresh. (ms),#N/A,not_applicable,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,Decoding,Bayes,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,Time bin (ms),10,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,Position bin (cm),4,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,Place field smooth (cm),#N/A,not_reported,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,Trajectory,Linear regression,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,Decoding notes,Only time steps with at least 1 spike included,reviewed_context,"Wikenheiser 2013 Methods, PDF p. 4.",papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,Reconst. Error (cm),Not reported,not_reported,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,% Decoded,28%,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,Spike sorting,Sorted,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,Time bin step (ms),10,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,Shuffle Method,Bootstrap of Karlsson & Frank 2009 (not described),checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,Shuffles (#),#N/A,not_applicable,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,Sig. Thresh.,p<0.05,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,% Decoded denom.,candidate ripples,checked_paper,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
44,https://doi.org/10.1002/hipo.22049,Reconst. Error bin (ms),#N/A,not_reported,Methods pp. 4-5,papers/44_Wikenheiser_2013.md
45,https://doi.org/10.1038/nature12112,First Author,Pfeiffer,checked_metadata,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Last Author,Foster,checked_metadata,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Year,2013,checked_metadata,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,DOI,https://doi.org/10.1038/nature12112,checked_metadata,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Journal,Nature,checked_metadata,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Species,Rats,checked_metadata,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Detection,MUA,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Detection Notes,MUA,reviewed_context,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,MUA Z-score Thresh. (STD),3,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,SWR Z-score Thresh. (STD),#N/A,not_applicable,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Animal Speed (cm/s),5,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,MUA smooth (ms),10,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,SWR smooth (ms),#N/A,not_applicable,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Min. Cells (#),10%,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,SWR electrodes (#),#N/A,not_applicable,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,SWR Low Band (Hz),#N/A,not_applicable,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,SWR High Band (Hz),#N/A,not_applicable,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Min. Duration (ms),50,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Max Duration (ms),2000,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Combine Events Thresh. (ms),#N/A,not_applicable,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Decoding,Bayes,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Time bin (ms),20,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Position bin (cm),2,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Place field smooth (cm),4,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Trajectory,MAP,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Decoding notes,"Exclude events:
steps (<10)
start-to-end distance (<40 cm)",reviewed_context,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Reconst. Error (cm),Not reported,not_reported,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,% Decoded,25.3-43.9%,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Spike sorting,Sorted,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Time bin step (ms),5,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Shuffle Method,Cell-ID shuffle; place-field shift,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Shuffles (#),5000,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Sig. Thresh.,Criteria-based events; all p<0.02 under both shuffles in verification,checked_paper,"Pfeiffer 2013 Methods, PDF p. 8: 5000 cell-ID and place-field-shift shuffles verify the selected trajectory events.",papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,% Decoded denom.,candidate events,checked_paper,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
45,https://doi.org/10.1038/nature12112,Reconst. Error bin (ms),#N/A,not_reported,Methods pp. 7-8; Results p. 2,papers/45_Pfeiffer_2013.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,First Author,Carr,checked_metadata,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Last Author,Frank,checked_metadata,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Year,2012,checked_metadata,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,DOI,https://doi.org/10.1016/j.neuron.2012.06.014,checked_metadata,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Journal,Neuron,checked_metadata,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Species,Rats,checked_metadata,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Detection,SWR,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Detection Notes,SWR,reviewed_context,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,MUA Z-score Thresh. (STD),#N/A,not_applicable,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,SWR Z-score Thresh. (STD),3,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Animal Speed (cm/s),4,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,MUA smooth (ms),#N/A,not_applicable,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,SWR smooth (ms),4,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Min. Cells (#),5,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,SWR electrodes (#),>1,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,SWR Low Band (Hz),150,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,SWR High Band (Hz),250,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Min. Duration (ms),15,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Max Duration (ms),#N/A,not_applicable,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Combine Events Thresh. (ms),#N/A,not_applicable,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Decoding,Bayes,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Time bin (ms),15,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Position bin (cm),2,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Place field smooth (cm),4,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Trajectory,Linear regression,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Decoding notes,,not_applicable,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Reconst. Error (cm),Not reported,not_reported,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,% Decoded,Not reported,not_reported,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Spike sorting,Sorted,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Time bin step (ms),15,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Shuffle Method,Time-bin order shuffle,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Shuffles (#),10000,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Sig. Thresh.,p<0.05,checked_paper,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,% Decoded denom.,#N/A,not_reported,Methods pp. 11-12,papers/46_Carr_2012.md
46,https://doi.org/10.1016/j.neuron.2012.06.014,Reconst. Error bin (ms),#N/A,not_reported,Methods pp. 11-12,papers/46_Carr_2012.md
47,https://doi.org/10.1038/nn.3203,First Author,Bendor,checked_metadata,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Last Author,Wilson,checked_metadata,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Year,2012,checked_metadata,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,DOI,https://doi.org/10.1038/nn.3203,checked_metadata,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Journal,Nature Neuroscience,checked_metadata,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Species,Rats,checked_metadata,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Detection,MUA,checked_paper,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Detection Notes,MUA / bounds where z >= 2 (peak z >= 4),reviewed_context,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,MUA Z-score Thresh. (STD),4,checked_paper,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,SWR Z-score Thresh. (STD),#N/A,not_applicable,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Animal Speed (cm/s),#N/A,not_applicable,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,MUA smooth (ms),15,checked_paper,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,SWR smooth (ms),#N/A,not_applicable,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Min. Cells (#),#N/A,not_applicable,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,SWR electrodes (#),#N/A,not_applicable,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,SWR Low Band (Hz),#N/A,not_applicable,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,SWR High Band (Hz),#N/A,not_applicable,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Min. Duration (ms),50,checked_paper,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Max Duration (ms),#N/A,not_applicable,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Combine Events Thresh. (ms),50,checked_paper,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Decoding,Bayes,checked_paper,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Time bin (ms),10,checked_paper,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Position bin (cm),Not reported,not_reported,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Place field smooth (cm),Not reported,not_reported,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Trajectory,Weighted average,checked_paper,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Decoding notes,,not_applicable,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Reconst. Error (cm),Not reported,not_reported,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,% Decoded,Not reported,not_reported,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Spike sorting,Sorted,checked_paper,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Time bin step (ms),Not reported,not_reported,"Bendor 2012 Methods, PDF p. 7: 10 ms replay bins without explicit step.",papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Shuffle Method,none,checked_paper,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Shuffles (#),#N/A,not_applicable,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Sig. Thresh.,#N/A,not_applicable,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,% Decoded denom.,#N/A,not_reported,Methods p. 7,papers/47_Bendor_2012.md
47,https://doi.org/10.1038/nn.3203,Reconst. Error bin (ms),#N/A,not_reported,Methods p. 7,papers/47_Bendor_2012.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,First Author,Gupta,checked_metadata,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Last Author,Redish,checked_metadata,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Year,2010,checked_metadata,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,DOI,https://doi.org/10.1016/j.neuron.2010.01.034,checked_metadata,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Journal,Neuron,checked_metadata,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Species,Rats,checked_metadata,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Detection,SWR,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Detection Notes,SWR,reviewed_context,"Supplementary Experimental Procedures, combined PDF pp. 21-23 Cited Jackson 2006 (PMC6674885) primary LFP Methods directly reopened; whether Gupta retained log transformation remains unestablished.",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,MUA Z-score Thresh. (STD),#N/A,not_applicable,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,SWR Z-score Thresh. (STD),2,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Animal Speed (cm/s),Not reported,not_reported,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,MUA smooth (ms),#N/A,not_applicable,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,SWR smooth (ms),#N/A,not_applicable,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Min. Cells (#),3,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,SWR electrodes (#),>1,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,SWR Low Band (Hz),180,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,SWR High Band (Hz),220,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Min. Duration (ms),40,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Max Duration (ms),600,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Combine Events Thresh. (ms),#N/A,not_applicable,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Decoding,"Custom Sequence
 detection
Bayes",checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Time bin (ms),40-600 (adaptive sequence window),checked_paper,"Gupta 2010 supplementary Experimental Procedures, combined PDF pp. 21-23.",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Position bin (cm),3.5,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Place field smooth (cm),#N/A,not_reported,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Trajectory,#N/A,not_applicable,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Decoding notes,The custom sequence detector scans in 10 ms steps using flexible 40-600 ms windows. A 10 ms scan step is not a 10 ms Bayesian decoding window; the supplementary Bayesian control does not specify its own numerical window here.,reviewed_context,"Gupta 2010 supplementary Experimental Procedures, combined PDF pp. 21-23.",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Reconst. Error (cm),Not reported,not_reported,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,% Decoded,10%,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Spike sorting,Sorted,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Time bin step (ms),10,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Shuffle Method,Within-event spike-time shuffle; cell-ID shuffle,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Shuffles (#),300,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Sig. Thresh.,95th percentile (both),checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,% Decoded denom.,candidate events,checked_paper,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
48,https://doi.org/10.1016/j.neuron.2010.01.034,Reconst. Error bin (ms),#N/A,not_reported,"Supplementary Experimental Procedures, combined PDF pp. 21-23",papers/48_Gupta_2010.md
49,https://doi.org/10.1038/nn.2344,First Author,Karlsson,checked_metadata,Methods p. 7; Results p. 2,papers/49_Karlsson_2009.md
49,https://doi.org/10.1038/nn.2344,Last Author,Frank,checked_metadata,Methods p. 7; Results p. 2,papers/49_Karlsson_2009.md
49,https://doi.org/10.1038/nn.2344,Year,2009,checked_metadata,Methods p. 7; Results p. 2,papers/49_Karlsson_2009.md
49,https://doi.org/10.1038/nn.2344,DOI,https://doi.org/10.1038/nn.2344,checked_metadata,Methods p. 7; Results p. 2,papers/49_Karlsson_2009.md
49,https://doi.org/10.1038/nn.2344,Journal,Nature Neuroscience,checked_metadata,Methods p. 7; Results p. 2,papers/49_Karlsson_2009.md
49,https://doi.org/10.1038/nn.2344,Species,Rats,checked_metadata,Methods p. 7; Results p. 2,papers/49_Karlsson_2009.md
49,https://doi.org/10.1038/nn.2344,Detection,SWR,checked_paper,Methods p. 7; Results p. 2,papers/49_Karlsson_2009.md
49,https://doi.org/10.1038/nn.2344,Detection Notes,SWR,reviewed_context,Methods p. 7; Results p. 2,papers/49_Karlsson_2009.md
49,https://doi.org/10.1038/nn.2344,MUA Z-score Thresh. (STD),#N/A,not_applicable,Methods p. 7; Results p. 2,papers/49_Karlsson_2009.md
49,https://doi.org/10.1038/nn.2344,SWR Z-score Thresh. (STD),3,checked_paper,Methods p. 7; Results p. 2,papers/49_Karlsson_2009.md
49,https://doi.org/10.1038/nn.2344,Animal Speed (cm/s),2,checked_paper,Methods p. 7; Results p. 2,papers/49_Karlsson_2009.md
49,https://doi.org/10.1038/nn.2344,MUA smooth (ms),#N/A,not_applicable,Methods p. 7; Results p. 2,papers/49_Karlsson_2009.md
49,https://doi.org/10.1038/nn.2344,SWR smooth (ms),4,checked_paper,Methods p. 7; Results p. 2,papers/49_Karlsson_2009.md
49,https://doi.org/10.1038/nn.2344,Min. Cells (#),5,checked_paper,Methods p. 7; Results p. 2,papers/49_Karlsson_2009.md
49,https://doi.org/10.1038/nn.2344,SWR electrodes (#),>1,checked_paper,Methods p. 7; Results p. 2,papers/49_Karlsson_2009.md
49,https://doi.org/10.1038/nn.2344,SWR Low Band (Hz),150,checked_paper,Methods p. 7; Results p. 2,papers/49_Karlsson_2009.md
49,https://doi.org/10.1038/nn.2344,SWR High Band (Hz),250,checked_paper,Methods p. 7; Results p. 2,papers/49_Karlsson_2009.md
49,https://doi.org/10.1038/nn.2344,Min. Duration (ms),15,checked_paper,Methods p. 7; Results p. 2,papers/49_Karlsson_2009.md
49,https://doi.org/10.1038/nn.2344,Max Duration (ms),#N/A,not_applicable,Methods p. 7; Results p. 2,papers/49_Karlsson_2009.md
